SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM809,Polar Camel 16 oz. Purple Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,62         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM810,Polar Camel 16 oz. Dark Gray Vacuum Insulated Stemless Tumbler with Lid,24,7.55,6.25,6,5.75,0,0,CATALOG24,62         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM811,Polar Camel 16 oz. Navy Blue Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,62         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM812,Polar Camel 16 oz. Orange Vacuum Insulated Stemless Tumbler with Lid,24,7.55,6.25,6,5.75,0,0,CATALOG24,62         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM813,Polar Camel 16 oz. Maroon Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,62         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM814,Polar Camel 16 oz. White Vacuum Insulated Stemless Tumbler with Lid,24,9.7,8.1,7.65,7.35,0,0,CATALOG24,62         ,9.25,7.7,7.3,7,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM815,Polar Camel 16 oz. Green Vacuum Insulated Stemless Tumbler with Lid,24,7.55,6.25,6,5.75,0,0,CATALOG24,62         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM816,Polar Camel 16 oz. Yellow Vacuum Insulated Stemless Tumbler with Lid,24,7.55,6.25,6,5.75,0,0,CATALOG24,62         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM817,Polar Camel 16 oz. Coral Vacuum Insulated Stemless Tumbler with Lid,24,7.55,6.25,6,5.75,0,0,CATALOG24,62         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM830,Polar Camel 20 oz. White Golf Tumbler with Dimples and Slider Lid,24,10.65,9.15,8.85,8.5,0,0,CATALOG24,60         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM831,Polar Camel 20 oz. Pink Golf Tumbler with Dimples and Slider Lid,24,10.65,9.15,8.85,8.5,0,0,CATALOG24,0          ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LTM
LTM832,Polar Camel 20 oz. Baseball Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,22         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM833,Polar Camel 20 oz. Football Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,21         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM834,Polar Camel 20 oz. Basketball Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,21         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM835,Polar Camel 20 oz. Softball Leather Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,22         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM836,Polar Camel 20 oz. Soccer Leather Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,21         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM837,Polar Camel 20 oz. Volleyball Tumbler with Slider Lid,24,14.7,12.4,11.9,11.5,0,0,CATALOG24,22         ,14.15,11.9,11.45,11.05,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM838,Polar Camel 20 oz. White Golf Tumbler with Dimples and Slider Lid,24,12.1,10.4,10.05,9.65,0,0,CATALOG24,0          ,11.5,9.9,9.55,9.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM851,Polar Camel 12 oz. Stainless Steel Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.2,6.5,6.2,5.9,0,0,CATALOG24,59         ,7.8,6.2,5.9,5.6,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM852,Polar Camel 12 oz. Black Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM853,Polar Camel 12 oz. Red Vacuum Insulated Stemless Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM854,Polar Camel 12 oz. Royal Blue Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM855,Polar Camel 12 oz. Pink Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM856,Polar Camel 12 oz. Teal Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM857,Polar Camel 12 oz. Light Blue Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM858,Polar Camel 12 oz. Light Purple Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM859,Polar Camel 12 oz. Purple Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM860,Polar Camel 12 oz. Dark Gray Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM861,Polar Camel 12 oz. Navy Blue Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM862,Polar Camel 12 oz. Orange Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,59         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM863,Polar Camel 12 oz. Maroon Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,60         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM864,Polar Camel 12 oz. White Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,60         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM865,Polar Camel 12 oz. Green Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,60         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM866,Polar Camel 12 oz. Yellow Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,60         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM867,Polar Camel 12 oz. Coral Vacuum Insulated Stemless Wine Tumbler with Lid,24,8.8,7.15,6.85,6.5,0,0,CATALOG24,60         ,8.4,6.8,6.5,6.2,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM870,Polar Camel 12 oz. Black/Ghost Black Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM871,Polar Camel 12 oz. White/Ghost Black Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM880,Polar Camel 12 oz. Black/Rose Gold Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM881,Polar Camel 12 oz. White/Rose Gold Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM890,Polar Camel 12 oz. Black/Prism Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM891,Polar Camel 12 oz. White/Prism Stemless Wine Tumbler,24,9.55,7.9,7.55,7.25,0,0,CATALOG24,0          ,9.1,7.5,7.2,6.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM941,Stainless Steel 14 oz. Polar Camel Pilsner w/Clear Lid,24,9.35,7.6,7.3,7,0,0,CATALOG24,53         ,8.9,7.25,6.95,6.65,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM942,Black 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM943,Red 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM944,Royal Blue 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM945,Pink 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM946,Teal 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM947,Light Blue 14oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM948,Light Purple 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,53         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM949,Purple 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM950,Polar Camel Dark Gray 14 oz. Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM951,Polar Camel Navy Blue 14 oz. Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM952,Orange 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM953,Maroon 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM954,White 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM955,Green 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM956,Yellow 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM957,Coral 14 oz. Polar Camel Pilsner with Clear Lid,24,9.95,8.3,7.95,7.6,0,0,CATALOG24,54         ,9.5,7.9,7.55,7.25,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM971,Polar Camel Stainless Steel 20 oz Pilsner with Clear Lid,24,10.6,8.95,8.6,8.3,0,0,CATALOG24,55         ,10.1,8.5,8.2,7.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM972,Polar Camel Black 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM973,Polar Camel Red 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM974,Polar Camel Royal Blue 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM975,Polar Camel Pink 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM976,Polar Camel Teal 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM977,Polar Camel Light Blue 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM978,Polar Camel Light Purple 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,55         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM979,Polar Camel Purple 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM980,Polar Camel Dark Gray 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM981,Polar Camel Navy Blue 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM982,Polar Camel Orange 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM983,Polar Camel Maroon 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM984,Polar Camel White 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM985,Polar Camel Green 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM986,Polar Camel Yellow 20 oz. Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM987,Polar Camel Coral 20 oz. Polar Camel Pilsner with Clear Lid,24,11.3,9.55,9.25,8.95,0,0,CATALOG24,56         ,10.75,9.1,8.8,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
